變異點編號,權責單位,查證結果,變異類型,latitude,longitude
325990100002,新竹林區管理處,合法,其他,24.61000,120.76000
325980700002,新竹林區管理處,違規,其他,24.50000,120.67000
K12990100010,苗栗縣,合法,新增建物,24.62000,120.82000
K01990100014,苗栗縣,違規,新增建物,24.58000,120.82000
325980700001,新竹林區管理處,違規,其他,24.50000,120.68000
K06990100001,苗栗縣,違規,其他,24.38000,120.74000
K05980700009,苗栗縣,合法,整地,24.51000,120.81000
K09990100004,苗栗縣,違規,新增建物,24.71000,120.89000
K02980500001,苗栗縣,合法,作物變化,24.40000,120.73000
325990100001,新竹林區管理處,合法,其他,24.60000,120.73000
K12990100009,苗栗縣,合法,整地,24.61000,120.79000
K07980700002,苗栗縣,合法,其他,24.56000,120.75000
K05990100003,苗栗縣,合法,新增建物,24.48000,120.81000
K10990100006,苗栗縣,合法,整地,24.67000,120.90000
K12990100012,苗栗縣,合法,其他,24.61000,120.82000
K04990100015,苗栗縣,合法,新增建物,24.51000,120.83000
K11990100008,苗栗縣,違規,其他,24.65000,120.87000
K01980500002,苗栗縣,合法,其他,24.55000,120.83000
K12990100011,苗栗縣,合法,其他,24.61000,120.83000
K09990100007,苗栗縣,違規,整地,24.67000,120.87000
K12990100013,苗栗縣,合法,其他,24.60000,120.82000
K01980700008,苗栗縣,違規,新增建物,24.56000,120.83000
K05980700005,苗栗縣,合法,其他,24.47000,120.78000
K05980700010,苗栗縣,合法,新增建物,24.52000,120.81000
K10980700006,苗栗縣,合法,新增建物,24.67000,120.89000
K10980700007,苗栗縣,合法,其他,24.67000,120.90000
K07980700001,苗栗縣,合法,其他,24.56000,120.75000
K09990100005,苗栗縣,違規,新增建物,24.68000,120.88000
