變異點編號,權責單位,查證結果,變異類型,latitude,longitude,created,modified
20211404015,第二河川分署,非違規,其他,24.846118237217400,121.157432838049000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
20211405003,第二河川分署,非違規,其他,24.846672552431100,121.165751829193000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
20211409009,第二河川分署,非違規,其他,24.848706588759300,121.175628056711000,"2025-09-20 02:00:08",
21011401001,第十河川分署,非違規,整地,24.867456541241300,121.267640740560000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21011401002,第十河川分署,非違規,其他,24.865265848231300,121.267524715385000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21011404005,第十河川分署,已知工程,工程施作,24.888566662300300,121.282759416452000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21011404006,第十河川分署,已知工程,工程施作,24.844325862498200,121.259512536734000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21011405002,第十河川分署,已知工程,工程施作,24.888553002495000,121.283549912086000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21011407004,第十河川分署,非違規,其他,24.852205188552300,121.267918868725000,"2025-07-17 02:00:07","2025-09-17 02:00:08"
21011407005,第十河川分署,已知工程,工程施作,24.843051060955700,121.259512314310000,"2025-07-17 02:00:07",
21011408002,第十河川分署,已知工程,工程施作,24.886251950286200,121.281290415769000,"2025-08-23 02:00:07",
21011409001,第十河川分署,非違規,其他,24.865336526935000,121.266121709403000,"2025-09-27 02:00:08",
21011410003,第十河川分署,非違規,其他,24.868999746660200,121.279446420347000,"2025-10-31 02:00:08",
21211405001,北區水資源分署,已知工程,工程施作,24.813091191417200,121.300293395803000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21211405002,北區水資源分署,不屬於其管轄範圍,,24.797571477365900,121.368175302689000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21511401039,桃園市,非違規,已取得出流管制計畫書核定函,25.064533495226800,121.247008868024000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511402035,桃園市,非違規,其他,24.968263387651600,121.217642798980000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511402036,桃園市,無法現場查驗,,24.970591312720100,121.222775127823000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21511402037,桃園市,無法現場查驗,,24.927509356065100,121.187007104355000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21511402038,桃園市,非違規,其他,25.080021000413900,121.204790768910000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511402039,桃園市,非違規,其他,25.044705699414900,121.101462685842000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511402040,桃園市,無法現場查驗,,25.046109146180500,121.106168205689000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21511402041,桃園市,非違規,其他,25.036606883458700,121.148241114338000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511402042,桃園市,非違規,其他,25.035853374230900,121.141371873740000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511402043,桃園市,無法現場查驗,,25.044303224423700,121.188277224050000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21511402044,桃園市,非違規,其他,25.020257381195300,121.051974226528000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511402045,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.006688300655400,121.138612658485000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511402046,桃園市,無法現場查驗,,25.000748398128300,121.219308666388000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21511402048,桃園市,非違規,其他,25.088786450099600,121.259228296951000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511403009,桃園市,非違規,其他,24.996716221452500,121.052152221839000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511403010,桃園市,非違規,其他,25.079950402216500,121.204845905946000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511403011,桃園市,非違規,其他,25.041721012796600,121.251684760611000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511403012,桃園市,違規,未取得出流管制計畫書核定函,25.003415666496800,121.036869827514000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21511404016,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,24.994990326907900,121.215620741943000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511404018,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.078928540254600,121.212848659835000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511404019,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.049955119878700,121.100043134123000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511404020,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.041050717839600,121.217603503347000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511404021,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.032238371718100,121.224863887973000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511404022,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.030328617139700,121.227158880668000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511404023,桃園市,違規,其他,25.019571675766800,121.051760451687000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
21511404024,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.109439110151200,121.272646477445000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511405030,桃園市,非違規,已取得出流管制計畫書核定函,25.027847643299800,121.222897583342000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
21511406033,桃園市,無法現場查驗,,24.987796456447100,121.167410915032000,"2025-07-12 02:00:06",
21511406035,桃園市,無法現場查驗,,24.971985453584700,121.271996819623000,"2025-07-12 02:00:06",
21511407030,桃園市,非違規,其他,24.994260937339600,121.152574293845000,"2025-10-29 02:00:07",
21511407031,桃園市,無法現場查驗,,24.990240344386200,121.216628547722000,"2025-10-21 02:00:07",
21511407032,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,24.957425770955000,121.076982966808000,"2025-10-29 02:00:07",
21511407033,桃園市,非違規,自然裸露地,24.951410238663300,121.147231440708000,"2025-10-29 02:00:07",
21511407035,桃園市,非違規,其他,25.076921198899200,121.188780978466000,"2025-10-23 02:00:07",
21511407036,桃園市,非違規,其他,25.049427491604100,121.097908426893000,"2025-10-29 02:00:07",
21511407037,桃園市,非違規,自然裸露地,25.052174338169900,121.099222895251000,"2025-10-29 02:00:07",
21511407038,桃園市,無法現場查驗,,25.056435821506100,121.154163518761000,"2025-10-23 02:00:07",
21511407039,桃園市,無法現場查驗,,25.056032683149400,121.146036454406000,"2025-10-23 02:00:07",
21511407040,桃園市,無法現場查驗,,25.052621334759600,121.156391106224000,"2025-10-23 02:00:07",
21511407041,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.059054571039200,121.161321050677000,"2025-10-23 02:00:07",
21511407042,桃園市,非違規,其他,25.054458722311200,121.174084123104000,"2025-10-23 02:00:07",
21511407043,桃園市,無法現場查驗,,25.056084849270400,121.212880532585000,"2025-10-21 02:00:07",
21511407044,桃園市,無法現場查驗,,25.055281278427000,121.229620060369000,"2025-10-21 02:00:07",
21511407045,桃園市,非違規,其他,25.048067511634700,121.102021746404000,"2025-10-29 02:00:07",
21511407046,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.046573199611700,121.149213986153000,"2025-10-23 02:00:07",
21511407047,桃園市,無法現場查驗,,25.047032079915300,121.210352430228000,"2025-10-21 02:00:07",
21511407048,桃園市,無法現場查驗,,25.046821933504400,121.212899899702000,"2025-10-21 02:00:07",
21511407049,桃園市,無法現場查驗,,25.041595304764700,121.229094296155000,"2025-10-21 02:00:07",
21511407050,桃園市,無法現場查驗,,25.035023276599500,121.224693149729000,"2025-10-21 02:00:07",
21511407051,桃園市,無法現場查驗,,25.038494381825300,121.218041245643000,"2025-10-21 02:00:07",
21511407052,桃園市,無法現場查驗,,25.036410516476800,121.219519681662000,"2025-10-21 02:00:07",
21511407053,桃園市,無法現場查驗,,25.025611498247300,121.226551685528000,"2025-10-21 02:00:07",
21511407054,桃園市,非違規,自然裸露地,25.019528485727500,121.103073588252000,"2025-10-29 02:00:07",
21511407055,桃園市,非違規,其他,25.019041860724400,121.141677126761000,"2025-10-29 02:00:07",
21511407056,桃園市,無法現場查驗,,25.008757274620900,121.194338282279000,"2025-10-21 02:00:07",
21511407059,桃園市,非違規,其他,25.066838542771600,121.260139042733000,"2025-10-28 02:00:08",
21511407061,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.032097911549600,121.267927012328000,"2025-10-28 02:00:08",
21511408008,桃園市,非違規,自然裸露地,24.914919090558600,121.205032454649000,"2025-10-10 02:00:08",
21511408010,桃園市,非違規,其他,25.086063505425900,121.219290079238000,"2025-10-10 02:00:08",
21511408011,桃園市,非違規,其他,25.084297128660900,121.219274573752000,"2025-10-10 02:00:08",
21511408012,桃園市,違規,其他,25.052823031055600,121.217102674589000,"2025-10-10 02:00:08",
21511408013,桃園市,非違規,其他,25.033948971216800,121.222797783861000,"2025-10-10 02:00:08",
21511408014,桃園市,違規,其他,24.950629252813600,121.315999316180000,"2025-10-10 02:00:08",
21511409027,桃園市,無法現場查驗,,24.995245466636900,121.161202295409000,"2025-10-25 02:00:08",
21511409028,桃園市,無法現場查驗,,24.940664687830400,121.237186819475000,"2025-10-25 02:00:08",
21511409029,桃園市,非違規,其他,25.075945368863700,121.207519575582000,"2025-10-23 02:00:07",
21511409030,桃園市,非違規,其他,25.075203995710600,121.208758086411000,"2025-10-23 02:00:07",
21511409031,桃園市,非違規,各目的事業主管機關興建之防洪、蓄水或禦潮工程,25.058249019067800,121.161510003680000,"2025-10-23 02:00:07",
21511409032,桃園市,無法現場查驗,,25.010937604153100,121.217498735280000,"2025-10-21 02:00:07",
21511410018,桃園市,非違規,其他,24.931118819696600,121.118883244072000,"2025-10-29 02:00:07",
21511410019,桃園市,非違規,其他,25.074807814180200,121.207065682588000,"2025-10-23 02:00:07",
21511410020,桃園市,無法現場查驗,,25.033282295909400,121.107276111927000,"2025-10-29 02:00:07",
21511410021,桃園市,無法現場查驗,,25.033074529947200,121.108840704817000,"2025-10-29 02:00:07",
21511410022,桃園市,無法現場查驗,,25.082595755805100,121.277080139008000,"2025-10-28 02:00:08",
32211403001,農業部林業保育署新竹分署,非違規,其他,24.814130862881000,121.365448352525000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
32211408001,農業部林業保育署新竹分署,非違規,其他,24.869592625802700,121.314343681660000,"2025-08-08 02:00:06","2025-09-17 02:00:08"
32211408002,農業部林業保育署新竹分署,非違規,其他,24.812351496850900,121.365332344883000,"2025-08-09 02:00:07","2025-09-17 02:00:08"
32211409001,農業部林業保育署新竹分署,非違規,其他,24.809850019594100,121.320086410348000,"2025-09-07 02:00:07","2025-09-17 02:00:08"
80111401020,桃園市,違規,移除建物,24.988506722769600,121.359642213891000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
80111402008,桃園市,非違規,道路變化,25.033501564521800,121.049518217062000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111402009,桃園市,非違規,整地,25.020325870546000,121.048804276673000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111402010,桃園市,非違規,整地,25.020257381195300,121.051974226528000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111402011,桃園市,非違規,自然植被改變,24.982415399448900,121.342530306641000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111402030,桃園市,非違規,新增建物,25.045947877650800,121.088093708806000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111402031,桃園市,非違規,整地,25.044705699414900,121.101462685842000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111403005,桃園市,非違規,自然植被改變,24.904452934725600,121.115203970026000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111403006,桃園市,非違規,自然植被改變,24.906586658375600,121.113698802506000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111403007,桃園市,非違規,自然植被改變,24.893179900235000,121.178392902446000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111403008,桃園市,非違規,整地,24.859523107596700,121.244263356228000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111403014,桃園市,非違規,整地,25.051615986405500,121.096399602767000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111403015,桃園市,非違規,整地,25.050500733330400,121.093543403487000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111404009,桃園市,非違規,新增建物,25.052531417951100,121.097836551542000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111404010,桃園市,非違規,整地,25.050756960972500,121.096953261079000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111404011,桃園市,非違規,整地,25.019571675766800,121.051760451687000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111404012,桃園市,非違規,自然植被改變,25.014794495727000,121.045134840126000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111404013,桃園市,非違規,整地,25.004255792854600,121.035975289295000,"2025-06-19 07:54:02","2025-09-17 02:00:08"
80111404032,桃園市,違規,整地,24.991027133078300,121.352034863795000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
80111405008,桃園市,違規,新增建物,24.877226631585300,121.190118488582000,"2025-06-19 07:54:02","2025-06-20 02:00:09"
