變異點編號,權責單位,查證結果,變異類型,latitude,longitude
AK0310501017,苗栗縣,違規,其他開挖整地,24.45696,120.66801
K03105502003,苗栗縣,合法,填海造地,24.49423,120.66916
AK0310502013,苗栗縣,違規,整坡作業,24.46735,120.68362
AK0210503068,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.43616,120.70183
AK0310505031,苗栗縣,合法,其他,24.50330,120.71046
AK1210502064,苗栗縣,合法,政府單位興辦農路,24.58322,120.71842
AK1210506194,苗栗縣,合法,其他,24.57850,120.74367
AK0610505016,苗栗縣,違規,開發建築用地,24.42139,120.75182
AK0510505112,苗栗縣,違規,其他開挖整地,24.43717,120.76619
K1210501010,苗栗縣,合法,作物變化,24.62315,120.76720
AK1210504258,苗栗縣,違規,修建道路或溝渠(含鐵、公路),24.58485,120.77743
AK0110504266,苗栗縣,合法,其他,24.56669,120.79192
AK1610505081,苗栗縣,違規,違規農業使用,24.33729,120.80408
AK1510502032,苗栗縣,違規,其他開挖整地,24.36143,120.80463
203105101012,第三河川局,合法,其他,24.31886,120.80951
AK1110504065,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.61571,120.83376
80110506016,苗栗縣,合法,作物變化,24.62137,120.83923
AK1110501028,苗栗縣,合法,其他,24.62824,120.85294
AK1510504078,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.41234,120.85494
AK0810506092,苗栗縣,違規,其他開挖整地,24.57134,120.86060
AK1610501053,苗栗縣,合法,其他,24.34361,120.86473
AK1110505047,苗栗縣,合法,其他,24.60381,120.87095
AK1510506062,苗栗縣,合法,其他,24.41460,120.88231
AK1110506052,苗栗縣,合法,其他,24.60361,120.88501
AK1510504092,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.38813,120.88582
AK1010504139,苗栗縣,合法,其他,24.66369,120.89711
AK1710501047,苗栗縣,違規,其他開挖整地,24.50212,120.89912
AK1010506117,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.62933,120.89922
AK1110504072,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.62137,120.90439
AK1010504151,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.66335,120.93311
AK1010504158,苗栗縣,合法,其他,24.67047,120.94131
AK1010504132,苗栗縣,合法,其他,24.69237,120.94167
20210501001,第二河川局,違規,違建,24.67604,120.94269
AK1310503002,苗栗縣,合法,其他,24.65281,120.94900
202105201001,第二河川局,已知工程,工程施作,24.64596,120.95378
AK0210506197,苗栗縣,合法,自然裸露地,24.42509,120.68278
AK0210506202,苗栗縣,合法,自然裸露地,24.39239,120.70888
AK0310501021,苗栗縣,違規,其他開挖整地,24.44665,120.72498
AK0310506029,苗栗縣,合法,查無變異點位置,24.43290,120.74386
AK0310501020,苗栗縣,合法,無道路可到達,24.45489,120.74910
AK0710502050,苗栗縣,違規,堆積土石,24.49799,120.76013
K1210503006,苗栗縣,違規,傾倒廢棄物、土,24.62268,120.76092
AK0710503057,苗栗縣,違規,違規農業使用,24.50575,120.76311
AK0510504239,苗栗縣,合法,其他,24.48466,120.76619
K0610502010,苗栗縣,違規,新增建物,24.42672,120.77466
AK0710504227,苗栗縣,違規,違規農業使用,24.55575,120.78329
AK0610501015,苗栗縣,違規,整坡作業,24.36303,120.78413
AK0610504045,苗栗縣,合法,無道路可到達,24.42581,120.78503
AK1510502034,苗栗縣,違規,其他開挖整地,24.35183,120.78676
AK0710506165,苗栗縣,違規,違規農業使用,24.52668,120.78771
AK0110506206,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.53234,120.80046
AK0510503060,苗栗縣,違規,其他開挖整地,24.40667,120.80576
32510503001,新竹林區管理處,合法,整地,24.63330,120.81113
203105109015,第三河川局,合法,種植,24.29379,120.83309
AK1510506072,苗栗縣,合法,其他,24.38911,120.83627
AK1110502021,苗栗縣,合法,其他,24.62443,120.84086
AK0410502047,苗栗縣,合法,其他,24.51258,120.84260
80110501013,苗栗縣,違規,自然植被改變,24.51744,120.85012
AK1110505044,苗栗縣,合法,其他,24.61755,120.85360
AK0810506087,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.54921,120.85664
AK1610501055,苗栗縣,違規,其他開挖整地,24.32016,120.86003
AK0810506094,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.56886,120.87686
AK1710501039,苗栗縣,違規,其他開挖整地,24.49475,120.87808
AK0810506095,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.56712,120.88768
AK0410501070,苗栗縣,合法,其他,24.54033,120.89148
AK1010501038,苗栗縣,合法,其他,24.63339,120.89827
AK1510506058,苗栗縣,合法,其他,24.43659,120.89872
AK1010505067,苗栗縣,合法,自然裸露地,24.65669,120.90837
AK1710504180,苗栗縣,合法,其他,24.52193,120.90932
AK1810501086,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.42760,120.91531
32410504012,新竹林區管理處,合法,自然植被改變,24.53961,120.91546
AK1810503084,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.34783,120.92295
AK1710504185,苗栗縣,合法,其他,24.51012,120.93423
AK1810504298,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.42237,120.93572
AK1810505132,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.49224,120.94034
AK1710505072,苗栗縣,合法,其他,24.56501,120.94607
AK1310506001,苗栗縣,違規,其他開挖整地,24.66385,120.95078
AK1810501089,苗栗縣,合法,無道路可到達,24.39941,120.95696
AK1410504190,苗栗縣,合法,其他,24.62463,120.95929
AK1310501010,苗栗縣,合法,無道路可到達,24.59959,120.96484
32410504011,新竹林區管理處,合法,其他,24.54886,120.98666
AK1310504029,苗栗縣,合法,無道路可到達,24.64455,120.99050
AK1410506145,苗栗縣,合法,其他,24.58153,121.02935
AK1410505102,苗栗縣,合法,其他,24.59386,121.03843
AK1410505090,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.61467,121.04072
AK1410505091,苗栗縣,合法,其他,24.59897,121.04749
AK0310501018,苗栗縣,違規,堆積土石,24.46594,120.69183
AK0310504053,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.43976,120.71887
AK0310501025,苗栗縣,違規,其他開挖整地,24.55858,120.72346
AK0310505028,苗栗縣,合法,無道路可到達,24.54133,120.72828
AK0310502017,苗栗縣,違規,堆積土石,24.41257,120.72842
AK0310505036,苗栗縣,違規,其他開挖整地,24.50820,120.73001
AK0210501079,苗栗縣,合法,其他,24.39918,120.73237
AK0610505017,苗栗縣,違規,開發建築用地,24.42096,120.75138
AK0710506167,苗栗縣,合法,無道路可到達,24.52170,120.77861
AK0510502060,苗栗縣,違規,整坡作業,24.42857,120.79848
AK0510504247,苗栗縣,合法,治山防災工程,24.43409,120.80181
202105202007,第二河川局,合法,其他,24.53052,120.80786
AK0110504270,苗栗縣,合法,其他,24.54057,120.80786
AK1110504057,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.64310,120.84752
AK0810506088,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.55980,120.85369
AK0410504219,苗栗縣,合法,其他,24.52621,120.86389
AK0810504100,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.58368,120.86394
AK0410506153,苗栗縣,合法,其他,24.53759,120.86589
AK0810506091,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.55325,120.86669
AK1510504088,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.37744,120.86993
AK1510505062,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.37219,120.87626
AK1510502028,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.41510,120.88372
AK0810504105,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.59645,120.88605
AK0410504223,苗栗縣,合法,其他,24.52459,120.88835
AK0810503033,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.55743,120.88963
AK1010504145,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.66497,120.89752
80110504011,苗栗縣,合法,作物變化,24.60112,120.90391
AK1010504138,苗栗縣,合法,其他,24.66266,120.90773
AK1810506222,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.41073,120.91816
AK1310504026,苗栗縣,合法,其他,24.64358,120.92941
AK1810501091,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.37136,120.93872
AK1810503075,苗栗縣,違規,整坡作業,24.40167,120.94150
AK1710505074,苗栗縣,合法,其他,24.56984,120.94672
AK1710505073,苗栗縣,合法,其他,24.57061,120.94683
AK1410501057,苗栗縣,合法,其他,24.63100,120.95690
AK1310504005,苗栗縣,合法,其他,24.64974,120.95775
80110503008,苗栗縣,合法,其他,24.61531,120.96035
AK1410502039,苗栗縣,合法,其他,24.63774,120.96073
AK1310501002,苗栗縣,合法,一般農業使用(含農地水土保持、農業設施、民眾闢設道路等開發案件),24.66027,120.96188
AK1810506225,苗栗縣,合法,查無變異點位置,24.38384,120.97712
AK1310504014,苗栗縣,合法,其他,24.65446,120.97822
32410505007,新竹林區管理處,合法,其他,24.54820,120.98640
AK1410502041,苗栗縣,合法,其他,24.60051,121.04583
AK1410505096,苗栗縣,合法,其他,24.59683,121.05242
32510505003,新竹林區管理處,合法,其他,24.49953,120.67472
K0310501002,苗栗縣,違規,新增水域(漁塭或水塘),24.47582,120.69142
AK0310503007,苗栗縣,違規,整坡作業,24.47901,120.69622
AK0310505022,苗栗縣,違規,其他開挖整地,24.49018,120.71195
32410504002,新竹林區管理處,合法,其他,24.38153,120.72601
AK0310506038,苗栗縣,違規,其他開挖整地,24.51889,120.73914
